name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
#30_-1_2_9_-1_1_6_10_-1_2_1_500_4_10
DAT122^1,0.335236,12.037354,0.000374,-1.0,281,25,20761,597,0,-1
NUN007_5,0.128735,0.078522,-1.0,-1.0,23,212,552,69,-1,-1
ITP021^3,0.142480,0.018423,0.003270,0.255,54,87,0,0,1,1
DAT250^1,2.322551,4.605221,-1.0,-1.0,532,90,73961,1244,-1,-1
COM119_5,2.013273,-1.0,-1.0,-1.0,264,185,-1,-1,-1,-1
ITP015_3,-1.0,-1.0,-1.0,0.536,-1,-1,-1,-1,-1,1
DAT243^1,1.802053,-1.0,-1.0,-1.0,289,147,-1,-1,-1,-1
NUN014_5,0.252439,0.018586,-1.0,-1.0,3,97,72,9,-1,-1
SCT235_5,3.539438,-1.0,-1.0,-1.0,510,564,-1,-1,-1,-1
ITP030^2,-1.0,-1.0,-1.0,0.029,-1,-1,-1,-1,-1,0
LCL836_5,6.752846,-1.0,-1.0,-1.0,327,630,-1,-1,-1,-1
ITP212_2,3.556557,-1.0,-1.0,-1.0,1118,314,-1,-1,-1,-1
COM062_5,0.742917,-1.0,-1.0,-1.0,224,280,-1,-1,-1,-1
ITP258^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP240^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM935_5,0.238585,0.075087,-1.0,-1.0,18,263,360,45,-1,-1
NUM999_5,0.521706,0.252684,-1.0,-1.0,135,424,696,87,-1,-1
NUN001_5,0.388662,0.185390,-1.0,-1.0,103,269,624,78,-1,-1
NUN016_5,0.176527,0.117161,0.002958,0.419,22,375,480,60,1,1
ITP230_2,6.340796,-1.0,-1.0,-1.0,3253,2792,-1,-1,-1,-1
COM115_5,1.594536,-1.0,-1.0,-1.0,282,242,-1,-1,-1,-1
LCL793_5,-1.0,-1.0,-1.0,0.047,-1,-1,-1,-1,-1,1
SWW513_5,-1.0,-1.0,-1.0,0.085,-1,-1,-1,-1,-1,1
COM091_5,0.812835,-1.0,-1.0,-1.0,205,106,-1,-1,-1,-1
ITP111^2,0.115471,0.083608,-1.0,-1.0,38,177,960,107,-1,-1
SCT263_5,0.266578,0.203709,-1.0,-1.0,26,266,2637,102,-1,-1
COM045_5,4.550722,1.870996,0.006767,8.314,292,685,12404,1004,1,1
DAT294^1,-1.0,-1.0,-1.0,2.219,-1,-1,-1,-1,-1,1
COM162^1,0.263036,-1.0,-1.0,-1.0,110,305,-1,-1,-1,-1
SWW531_5,0.231472,0.149436,-1.0,-1.0,50,187,4036,437,-1,-1
ITP222^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP003^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM971_5,-1.0,-1.0,-1.0,0.012,-1,-1,-1,-1,-1,0
COM206^1,-1.0,-1.0,-1.0,1.986,-1,-1,-1,-1,-1,1
ITP043^2,0.216588,0.707786,0.000217,-1.0,276,74,15466,698,0,-1
COM164^1,0.346826,0.313546,0.016476,18.963,140,288,5446,470,1,1
ITP275^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA095^1,-1.0,-1.0,-1.0,0.208,-1,-1,-1,-1,-1,1
ITP002_3,1.192514,-1.0,-1.0,-1.0,350,152,-1,-1,-1,-1
ITP017^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP265_2,3.749550,-1.0,-1.0,-1.0,683,1730,-1,-1,-1,-1
ITP255_2,7.541584,-1.0,-1.0,-1.0,3441,2438,-1,-1,-1,-1
COM053_5,0.554926,24.816270,-1.0,-1.0,270,175,39612,860,-1,-1
LCL778_5,3.851715,1.718727,0.012397,5.993,268,311,8512,494,1,1
ITP114^2,-1.0,-1.0,-1.0,0.077,-1,-1,-1,-1,-1,1
DAT160^1,0.403491,0.386761,0.019159,1.179,122,434,8519,550,1,1
ITP255^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT320^1,-1.0,-1.0,-1.0,0.048,-1,-1,-1,-1,-1,1
COM104_5,1.206535,-1.0,-1.0,-1.0,211,188,-1,-1,-1,-1
NUN006_5,6.649217,0.774363,-1.0,-1.0,216,620,572,72,-1,-1
ITP170^2,0.931435,0.082120,0.017052,1.356,3,343,24,3,1,1
ITP263^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT264^1,5.999903,0.524213,-1.0,-1.0,137,56,8213,383,-1,-1
ITP271^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA104^1,3.770414,0.753773,-1.0,-1.0,480,112,7268,521,-1,-1
SWV747_5,0.277390,0.148715,-1.0,-1.0,4,699,58,8,-1,-1
ITP195^2,0.176728,0.614232,0.000243,-1.0,306,224,14890,1060,0,-1
COM092_5,8.715801,-1.0,-1.0,-1.0,537,370,-1,-1,-1,-1
DAT238^1,0.156641,0.121945,-1.0,-1.0,35,428,528,66,-1,-1
DAT125^1,1.219969,27.699935,-1.0,-1.0,298,156,94035,884,-1,-1
ITP241^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP044^2,0.214643,0.386969,-1.0,-1.0,169,143,9078,624,-1,-1
SCT254_5,1.343593,-1.0,-1.0,-1.0,389,229,-1,-1,-1,-1
ITP070^2,1.128080,1.704613,-1.0,-1.0,499,83,23995,1145,-1,-1
ITP085^2,0.844507,0.680487,-1.0,-1.0,182,297,17583,958,-1,-1
LCL759_5,2.407700,-1.0,-1.0,-1.0,250,471,-1,-1,-1,-1
SCT262_5,0.223887,0.241086,-1.0,-1.0,32,200,2918,141,-1,-1
LCL751_5,1.999595,-1.0,-1.0,-1.0,284,393,-1,-1,-1,-1
DAT144^1,-1.0,-1.0,-1.0,1.122,-1,-1,-1,-1,-1,1
ITP084^2,0.693194,0.541001,-1.0,-1.0,179,242,14498,841,-1,-1
DAT158^1,0.483742,0.257241,-1.0,-1.0,265,145,1606,202,-1,-1
COM064_5,2.334291,-1.0,-1.0,-1.0,363,277,-1,-1,-1,-1
ITP076^2,0.595491,0.184067,0.001164,13.799,245,330,0,0,1,1
SCT226_5,4.617626,-1.0,-1.0,-1.0,902,391,-1,-1,-1,-1
ITP131^2,-1.0,-1.0,-1.0,0.041,-1,-1,-1,-1,-1,0
ITP254^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
PRO027^1,5.846275,-1.0,-1.0,-1.0,859,6,-1,-1,-1,-1
SEV446^1,-1.0,-1.0,-1.0,0.053,-1,-1,-1,-1,-1,1
DAT309^1,4.856269,0.199601,-1.0,-1.0,150,48,12476,392,-1,-1
COM054_5,0.808775,12.914480,-1.0,-1.0,553,208,154098,1517,-1,-1
DAT137^1,1.354793,0.461439,0.036107,2.318,207,442,2052,321,1,1
ITP210^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP006^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT169_5,0.790428,0.943077,0.019376,4.907,471,182,22248,1304,1,1
SWW527_5,1.229136,3.262176,-1.0,-1.0,491,82,49046,1128,-1,-1
NUM925^4,1.044708,0.648666,0.008993,7.141,0,3755,0,0,1,1
COM117_5,1.480188,-1.0,-1.0,-1.0,877,204,-1,-1,-1,-1
COM166^1,0.218674,0.337382,-1.0,-1.0,163,230,6028,709,-1,-1
PRO028^1,6.070436,-1.0,-1.0,-1.0,902,8,-1,-1,-1,-1
ITP207^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM950_5,0.123257,0.060750,-1.0,-1.0,17,196,312,39,-1,-1
PRO025^1,1.051447,1.663571,-1.0,-1.0,622,13,21798,1057,-1,-1
SEV464^1,6.200083,-1.0,-1.0,-1.0,469,491,-1,-1,-1,-1
ITP264_2,8.257150,-1.0,-1.0,-1.0,4398,3081,-1,-1,-1,-1
ITP083^2,1.052119,6.471888,0.050696,8.706,411,193,95490,1203,1,1
DAT157^1,0.154327,0.083415,0.001768,0.306,98,101,718,98,1,1
COM110_5,1.311799,-1.0,-1.0,-1.0,172,266,-1,-1,-1,-1
SCT210_5,0.726767,-1.0,-1.0,-1.0,316,401,-1,-1,-1,-1
DAT219^1,6.263938,-1.0,-1.0,-1.0,1102,367,-1,-1,-1,-1
ITP274^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP041^2,0.326763,-1.0,-1.0,-1.0,379,69,-1,-1,-1,-1
COM070_5,0.596252,-1.0,-1.0,-1.0,162,271,-1,-1,-1,-1
COM170^1,2.738303,-1.0,-1.0,-1.0,417,509,-1,-1,-1,-1
ITP213_2,5.372281,-1.0,-1.0,-1.0,3013,1297,-1,-1,-1,-1
ITP016^3,0.442487,0.080997,-1.0,-1.0,2,497,0,0,-1,-1
ITP277^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM198^1,4.435634,-1.0,-1.0,-1.0,546,79,-1,-1,-1,-1
SWW569_5,0.968956,-1.0,-1.0,-1.0,624,106,-1,-1,-1,-1
ITP021_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW571_5,0.791623,-1.0,-1.0,-1.0,740,158,-1,-1,-1,-1
ANA115^1,-1.0,-1.0,-1.0,0.030,-1,-1,-1,-1,-1,1
LCL822_5,2.113719,-1.0,-1.0,-1.0,303,334,-1,-1,-1,-1
SWW518_5,0.763962,-1.0,-1.0,-1.0,405,21,-1,-1,-1,-1
SCT203_5,0.737110,-1.0,-1.0,-1.0,278,323,-1,-1,-1,-1
LCL823_5,2.606313,-1.0,-1.0,-1.0,373,253,-1,-1,-1,-1
ITP247^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT255^1,2.780875,-1.0,-1.0,-1.0,1018,77,-1,-1,-1,-1
ITP022_3,0.132259,0.150339,-1.0,-1.0,8,313,1626,107,-1,-1
ITP159^2,-1.0,-1.0,-1.0,0.219,-1,-1,-1,-1,-1,1
NUN013_5,0.252215,0.185065,-1.0,-1.0,18,566,336,42,-1,-1
ITP294^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT183_5,0.640606,-1.0,-1.0,-1.0,71,144,-1,-1,-1,-1
COM071_5,1.604495,-1.0,-1.0,-1.0,208,244,-1,-1,-1,-1
SCT238_5,0.463231,3.239203,0.000381,-1.0,196,29,47240,426,0,-1
ITP270_2,4.613502,-1.0,-1.0,-1.0,573,2051,-1,-1,-1,-1
DAT206^1,1.047988,0.812212,0.089241,2.910,468,49,17123,1030,1,1
NUM993_5,0.254334,0.089235,-1.0,-1.0,54,274,546,69,-1,-1
DAT261^1,7.232017,0.008574,0.000279,-1.0,9,1,16,0,0,-1
SEV465^1,6.702410,-1.0,-1.0,-1.0,490,131,-1,-1,-1,-1
DAT189^1,-1.0,-1.0,-1.0,0.196,-1,-1,-1,-1,-1,1
COM184^1,0.733356,0.328807,0.052526,1.673,353,124,10150,939,1,1
DAT135^1,1.962095,1.559362,-1.0,-1.0,319,239,10756,1086,-1,-1
SWW515_5,1.281058,-1.0,-1.0,-1.0,304,78,-1,-1,-1,-1
ITP220^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM169^1,2.260708,10.535180,-1.0,-1.0,353,454,127736,1613,-1,-1
SWW554_5,1.400971,-1.0,-1.0,-1.0,597,78,-1,-1,-1,-1
COM093_5,2.416661,-1.0,-1.0,-1.0,186,133,-1,-1,-1,-1
ITP293_2,6.911323,-1.0,-1.0,-1.0,4386,2726,-1,-1,-1,-1
ITP103^2,0.366780,0.100590,-1.0,-1.0,41,365,254,38,-1,-1
ITP282^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT209_5,1.265151,-1.0,-1.0,-1.0,395,212,-1,-1,-1,-1
DAT315^1,-1.0,-1.0,-1.0,0.011,-1,-1,-1,-1,-1,1
ITP080^2,1.592840,2.524334,0.098316,7.338,537,125,18951,1322,1,1
SWV779_5,-1.0,-1.0,-1.0,0.097,-1,-1,-1,-1,-1,1
LCL817_5,2.321042,-1.0,-1.0,-1.0,287,292,-1,-1,-1,-1
DAT115^1,0.420924,0.468317,0.025343,1.321,520,38,7377,1058,1,1
SEV486^1,-1.0,-1.0,-1.0,0.036,-1,-1,-1,-1,-1,1
LCL775_5,6.984329,2.885465,-1.0,-1.0,311,294,13970,671,-1,-1
NUM955_5,0.175571,0.073521,-1.0,-1.0,22,261,192,24,-1,-1
COM120_5,2.980483,-1.0,-1.0,-1.0,264,343,-1,-1,-1,-1
DAT286^1,3.786020,0.694296,-1.0,-1.0,268,150,14756,836,-1,-1
ITP256^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM972_5,0.142958,0.058826,0.006045,1.051,17,200,312,39,1,1
DAT120^1,0.436028,0.453224,0.012721,5.519,407,21,4897,778,1,1
DAT307^1,1.697950,0.215462,-1.0,-1.0,105,134,1174,158,-1,-1
COM047_5,1.912809,5.604486,-1.0,-1.0,315,331,38598,695,-1,-1
SWV771_5,0.543114,3.410212,-1.0,-1.0,372,192,92708,1128,-1,-1
DAT117^1,0.477813,1.371559,-1.0,-1.0,602,11,41982,1219,-1,-1
SCT214_5,0.513755,1.045411,0.028555,2.978,343,247,34628,1171,1,1
DAT185^1,0.538657,0.549863,-1.0,-1.0,280,23,11056,606,-1,-1
ITP252^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP260_2,7.863930,-1.0,-1.0,-1.0,4015,3346,-1,-1,-1,-1
ITP221_2,4.770424,-1.0,-1.0,-1.0,1760,1861,-1,-1,-1,-1
DAT208^1,0.365722,0.532669,0.036770,2.433,370,156,7964,1052,1,1
ITP009_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV500^1,8.031529,4.165438,0.000306,-1.0,452,699,83250,2263,0,-1
LCL790_5,0.778130,-1.0,-1.0,-1.0,244,388,-1,-1,-1,-1
ITP052^2,2.830493,1.619053,0.044387,6.063,387,219,25617,1171,1,1
DAT249^1,0.880806,1.005387,-1.0,-1.0,496,46,17488,1079,-1,-1
NUM937_5,0.135798,0.070720,-1.0,-1.0,20,222,432,54,-1,-1
SWW469_5,0.298277,0.685406,0.000240,29.797,96,67,4224,325,0,-1
ITP278^4,2.578573,-1.0,-1.0,-1.0,1742,1436,-1,-1,-1,-1
DAT220^1,7.106488,-1.0,-1.0,-1.0,711,47,-1,-1,-1,-1
ANA094^1,7.888803,0.234143,-1.0,-1.0,17,3,780,40,-1,-1
ITP259_2,3.632590,-1.0,-1.0,-1.0,307,1922,-1,-1,-1,-1
SWW475_5,1.421840,-1.0,-1.0,-1.0,1033,99,-1,-1,-1,-1
NUM938_5,0.198149,0.101872,-1.0,-1.0,61,172,456,57,-1,-1
ITP129^2,0.189541,0.216849,0.000263,-1.0,138,320,2544,318,0,-1
LCL833_5,1.747459,-1.0,-1.0,-1.0,288,354,-1,-1,-1,-1
DAT276^1,6.095513,-1.0,-1.0,-1.0,366,29,-1,-1,-1,-1
LCL766_5,2.256942,-1.0,-1.0,-1.0,279,429,-1,-1,-1,-1
LCL746_5,2.165230,-1.0,-1.0,-1.0,235,414,-1,-1,-1,-1
COM152^1,7.189514,2.330898,0.000361,-1.0,311,59,30735,693,0,-1
SCT194_5,0.707078,-1.0,-1.0,-1.0,188,187,-1,-1,-1,-1
SCT236_5,2.939465,-1.0,-1.0,-1.0,514,573,-1,-1,-1,-1
SWW475^2,1.296914,0.120428,-1.0,-1.0,6,708,0,0,-1,-1
LCL840_5,2.487194,22.076254,0.007530,27.984,241,382,71969,395,1,1
DAT174^1,0.176714,0.294264,-1.0,-1.0,204,13,7392,434,-1,-1
ITP237_2,5.633559,-1.0,-1.0,-1.0,2515,1993,-1,-1,-1,-1
DAT235^1,0.777387,0.225077,0.000202,-1.0,232,68,2334,225,0,-1
ITP003_3,0.202230,0.781315,0.024169,24.045,58,276,8942,457,1,1
DAT150^1,1.381417,-1.0,-1.0,-1.0,712,378,-1,-1,-1,-1
DAT283^1,5.977478,0.114491,0.000243,-1.0,23,1,1339,46,0,-1
SCT199_5,1.629832,-1.0,-1.0,-1.0,243,419,-1,-1,-1,-1
COM088_5,0.696186,-1.0,-1.0,-1.0,265,55,-1,-1,-1,-1
ITP219_2,5.679654,-1.0,-1.0,-1.0,2250,670,-1,-1,-1,-1
COM209^1,5.991612,-1.0,-1.0,-1.0,1235,373,-1,-1,-1,-1
SWV731_5,0.322966,0.202510,-1.0,-1.0,24,519,2685,164,-1,-1
SWW475^1,1.228431,0.116968,-1.0,-1.0,9,574,0,0,-1,-1
DAT223^1,6.132096,-1.0,-1.0,-1.0,579,123,-1,-1,-1,-1
COM030_5,2.533609,4.450611,-1.0,-1.0,318,334,41622,793,-1,-1
DAT279^1,6.431118,0.093180,0.000287,-1.0,16,1,1096,31,0,-1
ITP025^3,0.590955,0.204791,-1.0,-1.0,89,124,2372,268,-1,-1
#30_-1_2_9_10_1_3_10_-1_30_3_-1_5_90
DAT282^1,-1.0,-1.0,-1.0,0.010,-1,-1,-1,-1,-1,1
SWW504_5,-1.0,-1.0,-1.0,0.043,-1,-1,-1,-1,-1,1
ANA072^1,-1.0,-1.0,-1.0,0.035,-1,-1,-1,-1,-1,1
SCT177_5,-1.0,-1.0,-1.0,0.031,-1,-1,-1,-1,-1,0
ANA071^1,-1.0,-1.0,-1.0,0.053,-1,-1,-1,-1,-1,1
LCL755_5,-1.0,-1.0,-1.0,0.070,-1,-1,-1,-1,-1,1
ANA084^1,-1.0,-1.0,-1.0,0.046,-1,-1,-1,-1,-1,1
SCT229_5,-1.0,-1.0,-1.0,0.084,-1,-1,-1,-1,-1,1
ANA092^1,0.134303,0.019830,0.000710,0.196,2,95,0,0,1,1
ITP123^2,0.112043,0.024173,0.004102,0.229,0,327,0,0,1,1
ANA108^1,-1.0,-1.0,-1.0,0.200,-1,-1,-1,-1,-1,1
ITP177^2,-1.0,-1.0,-1.0,0.284,-1,-1,-1,-1,-1,1
DAT124^1,0.727741,0.352456,0.027407,1.671,281,260,3760,499,1,1
ANA079^1,-1.0,-1.0,-1.0,0.107,-1,-1,-1,-1,-1,1
SWW567_5,-1.0,-1.0,-1.0,0.430,-1,-1,-1,-1,-1,1
ITP009^3,1.175171,0.565627,0.018512,2.077,159,222,6884,317,1,1
ITP042^2,0.513382,5.245203,0.135101,6.493,401,84,107846,965,1,1
COM037_5,4.405470,1.909175,0.008020,8.327,292,685,12580,1015,1,1
ITP037^2,-1.0,-1.0,-1.0,0.169,-1,-1,-1,-1,-1,1
ITP101^2,1.382521,0.517087,0.000446,10.351,184,387,6240,760,0,1
DAT234^1,0.679127,0.280408,0.000233,10.668,243,87,2960,240,0,1
ITP265^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP011_3,0.564691,7.239200,0.000217,29.949,204,119,21932,638,0,-1
DAT306^1,3.027532,0.217889,-1.0,-1.0,99,217,2676,277,-1,-1
ITP004^3,1.408875,0.255781,0.000405,-1.0,187,281,6182,936,0,-1
SEV462^1,5.939495,-1.0,-1.0,-1.0,459,151,-1,-1,-1,-1
NUM966_5,0.176741,0.078069,-1.0,-1.0,19,205,304,38,-1,-1
SWV597_5,6.053650,0.650479,-1.0,-1.0,191,283,216,27,-1,-1
ANA088^1,0.285247,0.038016,-1.0,-1.0,15,161,128,14,-1,-1
SWV621_5,2.025701,-1.0,-1.0,-1.0,226,121,-1,-1,-1,-1
LCL752_5,0.238030,-1.0,-1.0,-1.0,24,383,-1,-1,-1,-1
COM026_5,0.093840,0.179755,-1.0,-1.0,75,43,4437,227,-1,-1
DAT151^1,1.684282,0.088588,-1.0,-1.0,118,107,928,114,-1,-1
COM200^1,0.343912,0.223251,-1.0,-1.0,87,338,2040,255,-1,-1
SWV665_5,2.304390,1.043125,-1.0,-1.0,221,254,10160,949,-1,-1
COM068_5,0.693718,-1.0,-1.0,-1.0,162,271,-1,-1,-1,-1
DAT184^1,1.110845,0.714287,-1.0,-1.0,305,73,14066,756,-1,-1
COM072_5,3.793675,-1.0,-1.0,-1.0,276,246,-1,-1,-1,-1
LCL829_5,1.268438,-1.0,-1.0,-1.0,317,126,-1,-1,-1,-1
LCL813_5,3.788766,-1.0,-1.0,-1.0,309,370,-1,-1,-1,-1
COM179^1,0.880868,2.500732,-1.0,-1.0,411,15,61032,850,-1,-1
PRO022^1,1.854689,3.507629,0.000279,30.088,860,5,69055,1568,0,-1
SWW546_5,0.198670,0.082314,-1.0,-1.0,49,55,1048,155,-1,-1
ITP243^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT243_5,-1.0,-1.0,-1.0,0.215,-1,-1,-1,-1,-1,1
ITP158^2,1.864347,15.791056,-1.0,-1.0,250,141,64809,782,-1,-1
ITP165^2,0.624640,2.399740,-1.0,-1.0,540,32,58889,1142,-1,-1
LCL820_5,4.022510,-1.0,-1.0,-1.0,445,327,-1,-1,-1,-1
SEV492^1,-1.0,-1.0,-1.0,0.196,-1,-1,-1,-1,-1,1
ITP280^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT250_5,0.851357,-1.0,-1.0,-1.0,223,177,-1,-1,-1,-1
SEV493^1,-1.0,-1.0,-1.0,0.142,-1,-1,-1,-1,-1,1
ITP230^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM109_5,1.720423,-1.0,-1.0,-1.0,258,320,-1,-1,-1,-1
LCL837_5,0.852407,2.444476,-1.0,-1.0,145,426,21619,320,-1,-1
COM114_5,0.878196,-1.0,-1.0,-1.0,158,122,-1,-1,-1,-1
ITP018_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP250^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP281^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP238^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM203^1,-1.0,-1.0,-1.0,0.465,-1,-1,-1,-1,-1,1
DAT171^1,1.259428,0.381023,-1.0,-1.0,231,138,1272,163,-1,-1
NUM970_5,0.116230,0.050834,0.001586,0.297,8,207,192,24,1,1
ITP290^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP192^2,0.156671,0.143881,0.035281,1.117,62,335,1180,290,1,1
NUM985_5,0.783345,0.629885,-1.0,-1.0,26,962,618,78,-1,-1
SCT205_5,2.870181,-1.0,-1.0,-1.0,417,488,-1,-1,-1,-1
SWW533_5,-1.0,-1.0,-1.0,0.163,-1,-1,-1,-1,-1,1
ITP207_2,4.618787,-1.0,-1.0,-1.0,1215,1276,-1,-1,-1,-1
DAT192^1,1.037829,1.982869,0.021461,4.629,690,46,16572,1462,1,1
ITP019^3,-1.0,-1.0,-1.0,0.033,-1,-1,-1,-1,-1,1
LCL763_5,-1.0,-1.0,-1.0,4.113,-1,-1,-1,-1,-1,1
ITP200^2,-1.0,-1.0,-1.0,0.248,-1,-1,-1,-1,-1,1
ITP239_2,5.631490,-1.0,-1.0,-1.0,2134,2343,-1,-1,-1,-1
COM168^1,2.905686,6.575368,-1.0,-1.0,380,357,132427,1474,-1,-1
DAT275^1,7.046584,0.153671,0.000220,29.887,16,1,1600,33,0,-1
ITP237^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP279^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT179_5,-1.0,-1.0,-1.0,0.065,-1,-1,-1,-1,-1,1
ITP273^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT169^1,0.447091,0.270574,-1.0,-1.0,187,197,3642,493,-1,-1
ITP028^2,2.460333,9.501832,0.331327,14.370,613,163,169737,1534,1,1
ITP237^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW553_5,-1.0,-1.0,-1.0,1.136,-1,-1,-1,-1,-1,1
ITP061^2,0.532074,0.319532,0.036800,16.375,184,307,4680,552,1,1
ANA106^1,-1.0,-1.0,-1.0,0.063,-1,-1,-1,-1,-1,1
SCT189_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT216^1,0.174832,0.117598,0.000557,29.914,22,379,878,110,0,-1
DAT285^1,0.519248,0.006134,-1.0,-1.0,4,13,48,6,-1,-1
DAT229^1,6.079755,17.982087,0.000268,30.089,589,41,158576,1223,0,-1
COM061_5,2.001745,-1.0,-1.0,-1.0,319,161,-1,-1,-1,-1
LCL767_5,3.080770,21.510661,-1.0,-1.0,406,374,85571,1061,-1,-1
SWW534_5,1.782780,-1.0,-1.0,-1.0,495,171,-1,-1,-1,-1
DAT183^1,1.279885,1.183662,-1.0,-1.0,305,79,32472,768,-1,-1
ITP168^2,2.449259,0.589377,-1.0,-1.0,101,689,11310,922,-1,-1
ITP146^2,0.407746,0.142961,-1.0,-1.0,0,343,0,0,-1,-1
DAT256^1,9.590353,-1.0,-1.0,-1.0,784,347,-1,-1,-1,-1
DAT240^1,0.787639,2.599059,-1.0,-1.0,342,203,45106,1063,-1,-1
ITP011_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV472^1,-1.0,-1.0,-1.0,0.158,-1,-1,-1,-1,-1,1
PRO021^1,5.809120,-1.0,-1.0,-1.0,893,43,-1,-1,-1,-1
ITP153^2,-1.0,-1.0,-1.0,0.211,-1,-1,-1,-1,-1,1
ITP121^2,0.264352,0.040028,-1.0,-1.0,0,445,0,0,-1,-1
ITP178^2,1.038264,-1.0,-1.0,-1.0,395,252,-1,-1,-1,-1
DAT215^1,0.742503,1.266150,0.000286,-1.0,239,102,17534,681,0,-1
DAT134^1,6.081211,-1.0,-1.0,-1.0,1112,117,-1,-1,-1,-1
ITP203^2,3.991314,-1.0,-1.0,-1.0,545,259,-1,-1,-1,-1
DAT127^1,-1.0,-1.0,-1.0,0.060,-1,-1,-1,-1,-1,0
SWV617_5,0.132118,0.042080,-1.0,-1.0,0,251,0,0,-1,-1
COM078_5,2.679272,-1.0,-1.0,-1.0,235,248,-1,-1,-1,-1
DAT296^1,5.475346,0.570736,-1.0,-1.0,133,39,17798,343,-1,-1
ANA130^1,1.029426,0.078795,-1.0,-1.0,11,254,72,9,-1,-1
ITP015^3,-1.0,-1.0,-1.0,0.145,-1,-1,-1,-1,-1,1
COM195^1,-1.0,-1.0,-1.0,0.100,-1,-1,-1,-1,-1,1
COM099_5,1.269681,-1.0,-1.0,-1.0,189,118,-1,-1,-1,-1
ITP051^2,-1.0,-1.0,-1.0,0.060,-1,-1,-1,-1,-1,0
ITP233^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT143^1,0.443246,0.220171,0.000293,29.791,82,1,9320,166,0,-1
ITP091^2,-1.0,-1.0,-1.0,0.303,-1,-1,-1,-1,-1,1
ITP223^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP291^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP232^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL791_5,0.881817,-1.0,-1.0,-1.0,151,609,-1,-1,-1,-1
ITP174^2,7.303846,-1.0,-1.0,-1.0,512,128,-1,-1,-1,-1
ITP187^2,0.292743,1.027528,0.139119,3.534,102,412,14267,893,1,1
